company;brand;model;manufacture_year;manufacture_country;fuel_type;engine_volume;transmission;drive_type;region;quantity;price_usd;sold_price_usd;oblast;segmentation_2013;class_2013;sale_date
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Караганда;7;9000,0;63000,0;Карагандинская Область;Внедорожники;Субкомпактные SUV;2019-05-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Атырау;16;9000,0;144000,0;Атырауская Область;Внедорожники;Субкомпактные SUV;2019-05-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Нур-Султан;3;9000,0;27000,0;Г.Нур-Султан;Внедорожники;Субкомпактные SUV;2019-05-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Нур-Султан;14;9000,0;126000,0;Г.Нур-Султан;Внедорожники;Субкомпактные SUV;2019-05-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Алматы;18;9000,0;162000,0;Г.Алматы;Внедорожники;Субкомпактные SUV;2019-05-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Актобе;13;9000,0;117000,0;Актюбинская Область;Внедорожники;Субкомпактные SUV;2019-05-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Актау;2;9000,0;18000,0;Мангистауская Область;Внедорожники;Субкомпактные SUV;2019-05-31
БИПЭК АВТО;Lada;4x4;2018;KAZ;F;1,69;Механика;4WD;Усть-Каменогорск;1;9000,0;9000,0;Восточно-Казахстанская Область;Внедорожники;Субкомпактные SUV;2019-05-31
БИПЭК АВТО;Lada;4x4;2018;KAZ;F;1,69;Механика;4WD;Павлодар;1;9000,0;9000,0;Павлодарская Область;Внедорожники;Субкомпактные SUV;2019-05-31
БИПЭК АВТО;Lada;4x4;2018;KAZ;F;1,69;Механика;4WD;Атырау;4;9000,0;36000,0;Атырауская Область;Внедорожники;Субкомпактные SUV;2019-05-31
БИПЭК АВТО;Lada;4x4;2018;KAZ;F;1,69;Механика;4WD;Нур-Султан;1;9000,0;9000,0;Г.Нур-Султан;Внедорожники;Субкомпактные SUV;2019-05-31
БИПЭК АВТО;Lada;4x4;2018;KAZ;F;1,69;Механика;4WD;Нур-Султан;2;9000,0;18000,0;Г.Нур-Султан;Внедорожники;Субкомпактные SUV;2019-05-31
БИПЭК АВТО;Lada;4x4;2018;KAZ;F;1,69;Механика;4WD;Алматы;1;9000,0;9000,0;Г.Алматы;Внедорожники;Субкомпактные SUV;2019-05-31
БИПЭК АВТО;Lada;4x4;2018;KAZ;F;1,69;Механика;4WD;Актау;2;9000,0;18000,0;Мангистауская Область;Внедорожники;Субкомпактные SUV;2019-05-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Экибастуз;2;9000,0;18000,0;Павлодарская Область;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Шымкент;9;9000,0;81000,0;Южно-Казахстанская Область;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Усть-Каменогорск;22;9000,0;198000,0;Восточно-Казахстанская Область;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Уральск;16;9000,0;144000,0;Западно-Казахстанская Область;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Тараз;12;9000,0;108000,0;Жамбылская Область;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Талдыкорган;46;9000,0;414000,0;Алматинская Область;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Семей;9;9000,0;81000,0;Восточно-Казахстанская Область;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Петропавловск;5;9000,0;45000,0;Северо-Казахстанская Область;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Павлодар;18;9000,0;162000,0;Павлодарская Область;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Кызылорда;3;9000,0;27000,0;Кызылординская Область;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Костанай;21;9000,0;189000,0;Костанайская Область;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Кокшетау;12;9000,0;108000,0;Акмолинская Область;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Каскелен;2;9000,0;18000,0;Алматинская Область;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Караганда;24;9000,0;216000,0;Карагандинская Область;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Атырау;17;9000,0;153000,0;Атырауская Область;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Нур-Султан;1;9000,0;9000,0;Г.Нур-Султан;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Нур-Султан;16;9000,0;144000,0;Г.Нур-Султан;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Алматы;22;9000,0;198000,0;Г.Алматы;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Актобе;8;9000,0;72000,0;Актюбинская Область;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Актау;2;9000,0;18000,0;Мангистауская Область;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2018;KAZ;F;1,69;Механика;4WD;Тараз;1;9000,0;9000,0;Жамбылская Область;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2018;KAZ;F;1,69;Механика;4WD;Петропавловск;1;9000,0;9000,0;Северо-Казахстанская Область;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2018;KAZ;F;1,69;Механика;4WD;Атырау;1;9000,0;9000,0;Атырауская Область;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2018;KAZ;F;1,69;Механика;4WD;Алматы;1;9000,0;9000,0;Г.Алматы;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2018;KAZ;F;1,69;Механика;4WD;Актау;1;9000,0;9000,0;Мангистауская Область;Внедорожники;Субкомпактные SUV;2019-06-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Экибастуз;1;9000,0;9000,0;Павлодарская Область;Внедорожники;Субкомпактные SUV;2019-07-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Шымкент;32;9000,0;288000,0;Южно-Казахстанская Область;Внедорожники;Субкомпактные SUV;2019-07-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Усть-Каменогорск;24;9000,0;216000,0;Восточно-Казахстанская Область;Внедорожники;Субкомпактные SUV;2019-07-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Уральск;13;9000,0;117000,0;Западно-Казахстанская Область;Внедорожники;Субкомпактные SUV;2019-07-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Тараз;14;9000,0;126000,0;Жамбылская Область;Внедорожники;Субкомпактные SUV;2019-07-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Талдыкорган;7;9000,0;63000,0;Алматинская Область;Внедорожники;Субкомпактные SUV;2019-07-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Семей;3;9000,0;27000,0;Восточно-Казахстанская Область;Внедорожники;Субкомпактные SUV;2019-07-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Петропавловск;23;9000,0;207000,0;Северо-Казахстанская Область;Внедорожники;Субкомпактные SUV;2019-07-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Павлодар;15;9000,0;135000,0;Павлодарская Область;Внедорожники;Субкомпактные SUV;2019-07-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Кызылорда;11;9000,0;99000,0;Кызылординская Область;Внедорожники;Субкомпактные SUV;2019-07-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Костанай;33;9000,0;297000,0;Костанайская Область;Внедорожники;Субкомпактные SUV;2019-07-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Кокшетау;18;9000,0;162000,0;Акмолинская Область;Внедорожники;Субкомпактные SUV;2019-07-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Каскелен;2;9000,0;18000,0;Алматинская Область;Внедорожники;Субкомпактные SUV;2019-07-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Караганда;11;9000,0;99000,0;Карагандинская Область;Внедорожники;Субкомпактные SUV;2019-07-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Атырау;18;9000,0;162000,0;Атырауская Область;Внедорожники;Субкомпактные SUV;2019-07-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Нур-Султан;3;9000,0;27000,0;Г.Нур-Султан;Внедорожники;Субкомпактные SUV;2019-07-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Нур-Султан;47;9000,0;423000,0;Г.Нур-Султан;Внедорожники;Субкомпактные SUV;2019-07-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Алматы;29;9000,0;261000,0;Г.Алматы;Внедорожники;Субкомпактные SUV;2019-07-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Актобе;13;9000,0;117000,0;Актюбинская Область;Внедорожники;Субкомпактные SUV;2019-07-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Актау;5;9000,0;45000,0;Мангистауская Область;Внедорожники;Субкомпактные SUV;2019-07-31
БИПЭК АВТО;Lada;4x4;2018;KAZ;F;1,69;Механика;4WD;Петропавловск;1;9000,0;9000,0;Северо-Казахстанская Область;Внедорожники;Субкомпактные SUV;2019-07-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Экибастуз;2;9000,0;18000,0;Павлодарская Область;Внедорожники;Субкомпактные SUV;2019-08-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Шымкент;20;9000,0;180000,0;Южно-Казахстанская Область;Внедорожники;Субкомпактные SUV;2019-08-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Усть-Каменогорск;4;9000,0;36000,0;Восточно-Казахстанская Область;Внедорожники;Субкомпактные SUV;2019-08-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Уральск;13;9000,0;117000,0;Западно-Казахстанская Область;Внедорожники;Субкомпактные SUV;2019-08-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Тараз;2;9000,0;18000,0;Жамбылская Область;Внедорожники;Субкомпактные SUV;2019-08-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Талдыкорган;8;9000,0;72000,0;Алматинская Область;Внедорожники;Субкомпактные SUV;2019-08-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Семей;6;9000,0;54000,0;Восточно-Казахстанская Область;Внедорожники;Субкомпактные SUV;2019-08-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Петропавловск;12;9000,0;108000,0;Северо-Казахстанская Область;Внедорожники;Субкомпактные SUV;2019-08-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Павлодар;4;9000,0;36000,0;Павлодарская Область;Внедорожники;Субкомпактные SUV;2019-08-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Кызылорда;5;9000,0;45000,0;Кызылординская Область;Внедорожники;Субкомпактные SUV;2019-08-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Костанай;15;9000,0;135000,0;Костанайская Область;Внедорожники;Субкомпактные SUV;2019-08-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Кокшетау;8;9000,0;72000,0;Акмолинская Область;Внедорожники;Субкомпактные SUV;2019-08-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Каскелен;1;9000,0;9000,0;Алматинская Область;Внедорожники;Субкомпактные SUV;2019-08-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Караганда;16;9000,0;144000,0;Карагандинская Область;Внедорожники;Субкомпактные SUV;2019-08-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Атырау;66;9000,0;594000,0;Атырауская Область;Внедорожники;Субкомпактные SUV;2019-08-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Нур-Султан;7;9000,0;63000,0;Г.Нур-Султан;Внедорожники;Субкомпактные SUV;2019-08-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Нур-Султан;22;9000,0;198000,0;Г.Нур-Султан;Внедорожники;Субкомпактные SUV;2019-08-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Алматы;27;9000,0;243000,0;Г.Алматы;Внедорожники;Субкомпактные SUV;2019-08-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Актобе;9;9000,0;81000,0;Актюбинская Область;Внедорожники;Субкомпактные SUV;2019-08-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Актау;3;9000,0;27000,0;Мангистауская Область;Внедорожники;Субкомпактные SUV;2019-08-31
БИПЭК АВТО;Lada;4x4;2018;KAZ;F;1,69;Механика;4WD;Экибастуз;1;9000,0;9000,0;Павлодарская Область;Внедорожники;Субкомпактные SUV;2019-08-31
БИПЭК АВТО;Lada;4x4;2018;KAZ;F;1,69;Механика;4WD;Павлодар;1;9000,0;9000,0;Павлодарская Область;Внедорожники;Субкомпактные SUV;2019-08-31
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Актау;9;9000,0;81000,0;Мангистауская Область;Внедорожники;Субкомпактные SUV;2019-09-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Актобе;10;9000,0;90000,0;Актюбинская Область;Внедорожники;Субкомпактные SUV;2019-09-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Алматы;32;9000,0;288000,0;Г.Алматы;Внедорожники;Субкомпактные SUV;2019-09-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Нур-Султан;19;9000,0;171000,0;Г.Нур-Султан;Внедорожники;Субкомпактные SUV;2019-09-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Нур-Султан;12;9000,0;108000,0;Г.Нур-Султан;Внедорожники;Субкомпактные SUV;2019-09-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Атырау;18;9000,0;162000,0;Атырауская Область;Внедорожники;Субкомпактные SUV;2019-09-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Караганда;18;9000,0;162000,0;Карагандинская Область;Внедорожники;Субкомпактные SUV;2019-09-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Каскелен;4;9000,0;36000,0;Алматинская Область;Внедорожники;Субкомпактные SUV;2019-09-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Кокшетау;8;9000,0;72000,0;Акмолинская Область;Внедорожники;Субкомпактные SUV;2019-09-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Костанай;12;9000,0;108000,0;Костанайская Область;Внедорожники;Субкомпактные SUV;2019-09-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Кызылорда;10;9000,0;90000,0;Кызылординская Область;Внедорожники;Субкомпактные SUV;2019-09-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Павлодар;14;9000,0;126000,0;Павлодарская Область;Внедорожники;Субкомпактные SUV;2019-09-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Петропавловск;16;9000,0;144000,0;Северо-Казахстанская Область;Внедорожники;Субкомпактные SUV;2019-09-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Семей;11;9000,0;99000,0;Восточно-Казахстанская Область;Внедорожники;Субкомпактные SUV;2019-09-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Талдыкорган;5;9000,0;45000,0;Алматинская Область;Внедорожники;Субкомпактные SUV;2019-09-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Тараз;5;9000,0;45000,0;Жамбылская Область;Внедорожники;Субкомпактные SUV;2019-09-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Уральск;14;9000,0;126000,0;Западно-Казахстанская Область;Внедорожники;Субкомпактные SUV;2019-09-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Усть-Каменогорск;16;9000,0;144000,0;Восточно-Казахстанская Область;Внедорожники;Субкомпактные SUV;2019-09-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Шымкент;29;9000,0;261000,0;Южно-Казахстанская Область;Внедорожники;Субкомпактные SUV;2019-09-30
БИПЭК АВТО;Lada;4x4;2019;KAZ;F;1,69;Механика;4WD;Экибастуз;2;9000,0;18000,0;Павлодарская Область;Внедорожники;Субкомпактные SUV;2019-09-30
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Автомат;FWD;Усть-Каменогорск;1;8700,0;8700,0;Восточно-Казахстанская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Автомат;FWD;Нур-Султан;1;8700,0;8700,0;Г.Нур-Султан;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Механика;FWD;Усть-Каменогорск;1;8700,0;8700,0;Восточно-Казахстанская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Автомат;FWD;Шымкент;2;8700,0;17400,0;Южно-Казахстанская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Автомат;FWD;Усть-Каменогорск;7;8700,0;60900,0;Восточно-Казахстанская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Автомат;FWD;Уральск;3;8700,0;26100,0;Западно-Казахстанская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Автомат;FWD;Талдыкорган;2;8700,0;17400,0;Алматинская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Автомат;FWD;Павлодар;7;8700,0;60900,0;Павлодарская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Автомат;FWD;Кызылорда;2;8700,0;17400,0;Кызылординская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Автомат;FWD;Кокшетау;1;8700,0;8700,0;Акмолинская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Автомат;FWD;Каскелен;1;8700,0;8700,0;Алматинская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Автомат;FWD;Караганда;3;8700,0;26100,0;Карагандинская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Автомат;FWD;Атырау;10;8700,0;87000,0;Атырауская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Автомат;FWD;Нур-Султан;3;8700,0;26100,0;Г.Нур-Султан;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Автомат;FWD;Алматы;7;8700,0;60900,0;Г.Алматы;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Автомат;FWD;Актобе;2;8700,0;17400,0;Актюбинская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Автомат;FWD;Актау;3;8700,0;26100,0;Мангистауская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Механика;FWD;Экибастуз;1;8700,0;8700,0;Павлодарская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Механика;FWD;Шымкент;4;8700,0;34800,0;Южно-Казахстанская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Механика;FWD;Усть-Каменогорск;25;8700,0;217500,0;Восточно-Казахстанская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Механика;FWD;Уральск;4;8700,0;34800,0;Западно-Казахстанская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Механика;FWD;Талдыкорган;1;8700,0;8700,0;Алматинская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Механика;FWD;Семей;8;8700,0;69600,0;Восточно-Казахстанская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Механика;FWD;Петропавловск;2;8700,0;17400,0;Северо-Казахстанская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Механика;FWD;Павлодар;7;8700,0;60900,0;Павлодарская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Механика;FWD;Кызылорда;3;8700,0;26100,0;Кызылординская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Механика;FWD;Костанай;6;8700,0;52200,0;Костанайская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Механика;FWD;Кокшетау;13;8700,0;113100,0;Акмолинская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Механика;FWD;Караганда;10;8700,0;87000,0;Карагандинская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Механика;FWD;Атырау;5;8700,0;43500,0;Атырауская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Механика;FWD;Нур-Султан;5;8700,0;43500,0;Г.Нур-Султан;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Механика;FWD;Нур-Султан;7;8700,0;60900,0;Г.Нур-Султан;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Механика;FWD;Алматы;24;8700,0;208800,0;Г.Алматы;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2019;KAZ;F;1,596;Механика;FWD;Актобе;8;8700,0;69600,0;Актюбинская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2018;KAZ;F;1,596;Автомат;FWD;Алматы;50;8700,0;435000,0;Г.Алматы;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2018;KAZ;F;1,596;Автомат;FWD;Шымкент;3;8700,0;26100,0;Южно-Казахстанская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2018;KAZ;F;1,596;Автомат;FWD;Усть-Каменогорск;1;8700,0;8700,0;Восточно-Казахстанская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2018;KAZ;F;1,596;Автомат;FWD;Уральск;4;8700,0;34800,0;Западно-Казахстанская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2018;KAZ;F;1,596;Автомат;FWD;Тараз;1;8700,0;8700,0;Жамбылская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2018;KAZ;F;1,596;Автомат;FWD;Семей;3;8700,0;26100,0;Восточно-Казахстанская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2018;KAZ;F;1,596;Автомат;FWD;Петропавловск;1;8700,0;8700,0;Северо-Казахстанская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2018;KAZ;F;1,596;Автомат;FWD;Павлодар;4;8700,0;34800,0;Павлодарская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2018;KAZ;F;1,596;Автомат;FWD;Кызылорда;2;8700,0;17400,0;Кызылординская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2018;KAZ;F;1,596;Автомат;FWD;Костанай;5;8700,0;43500,0;Костанайская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2018;KAZ;F;1,596;Автомат;FWD;Кокшетау;5;8700,0;43500,0;Акмолинская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2018;KAZ;F;1,596;Автомат;FWD;Каскелен;1;8700,0;8700,0;Алматинская Область;Легковые автомобили;B класс;2019-01-31
БИПЭК АВТО;Lada;Granta;2018;KAZ;F;1,596;Автомат;FWD;Караганда;5;8700,0;43500,0;Карагандинская Область;Легковые автомобили;B класс;2019-01-31
